MeastID,Ply,Course,U-Roller,U-Sensor,U-TowChangeProgramed,TowPresentBitmap,GapPresentBitmap,ProfileID,Notes,X,Y,Z,C,n1,n2,n3,j1,j2,j3,j4,j5,j6
888,3,26,53.76888,52.331,49,16776960,16776704,284543,,6.428,-22.025,72.037,0,1,0,0,0,0,0,0,0,0
889,3,26,53.832504,52.394,49,16776960,16776704,284544,,6.428,-22.025,71.975,0,1,0,0,0,0,0,0,0,0
890,3,26,53.896584,52.459,49,16776960,16776704,284545,,6.427,-22.025,71.91,0,1,0,0,0,0,0,0,0,0
891,3,26,53.96012,52.522,49,16776960,16776704,284546,,6.427,-22.025,71.847,0,1,0,0,0,0,0,0,0,0
892,3,26,54.023584,52.585,49,16776960,16776704,284547,,6.427,-22.026,71.784,0,1,0,0,0,0,0,0,0,0
893,3,26,54.086984,52.648,49,16776960,16776704,284548,,6.427,-22.026,71.721,0,1,0,0,0,0,0,0,0,0
894,3,26,54.150504,52.712,49,16776960,16776704,284549,,6.427,-22.026,71.657,0,1,0,0,0,0,0,0,0,0
895,3,26,54.214568,52.776,49,16776960,16776704,284550,,6.427,-22.026,71.593,0,1,0,0,0,0,0,0,0,0
896,3,26,54.278224,52.839,49,16776960,16776704,284551,,6.427,-22.026,71.53,0,1,0,0,0,0,0,0,0,0
897,3,26,54.341592,52.903,49,16776960,16776704,284552,,6.427,-22.026,71.465,0,1,0,0,0,0,0,0,0,0
898,3,26,54.40508,52.966,49,16776960,16776704,284553,,6.427,-22.026,71.402,0,1,0,0,0,0,0,0,0,0
899,3,26,54.469184,53.031,49,16776960,16776704,284554,,6.427,-22.026,71.336,0,1,0,0,0,0,0,0,0,0
900,3,26,54.532648,53.094,49,16776960,16776704,284555,,6.427,-22.026,71.273,0,1,0,0,0,0,0,0,0,0
901,3,26,54.59648,53.158,49,16776960,16776704,284556,,6.427,-22.026,71.208,0,1,0,0,0,0,0,0,0,0
902,3,26,54.660256,53.222,49,16776960,16776704,284557,,6.427,-22.026,71.143,0,1,0,0,0,0,0,0,0,0
903,3,26,54.72356,53.285,49,16776960,16776704,284558,,6.427,-22.026,71.08,0,1,0,0,0,0,0,0,0,0
904,3,26,54.78692,53.348,49,16776960,16776704,284559,,6.427,-22.027,71.016,0,1,0,0,0,0,0,0,0,0
905,3,26,54.850424,53.412,49,16776960,16776704,284560,,6.427,-22.027,70.951,0,1,0,0,0,0,0,0,0,0
906,3,26,54.914416,53.476,49,16776960,16776704,284561,,6.427,-22.027,70.887,0,1,0,0,0,0,0,0,0,0
907,3,26,54.9782,53.54,49,16776960,16776704,284562,,6.427,-22.027,70.823,0,1,0,0,0,0,0,0,0,0
908,3,26,55.041664,53.603,49,16776960,16776704,284563,,6.427,-22.027,70.76,0,1,0,0,0,0,0,0,0,0
909,3,26,55.10576,53.668,49,16776960,16776704,284564,,6.427,-22.027,70.695,0,1,0,0,0,0,0,0,0,0
910,3,26,55.169184,53.731,49,16776960,16776704,284565,,6.427,-22.027,70.632,0,1,0,0,0,0,0,0,0,0
911,3,26,55.232544,53.794,49,16776960,16776704,284566,,6.427,-22.027,70.57,0,1,0,0,0,0,0,0,0,0
912,3,26,55.29628,53.858,49,16776960,16776704,284567,,6.427,-22.027,70.507,0,1,0,0,0,0,0,0,0,0
913,3,26,55.360288,53.922,49,16776960,16776704,284568,,6.427,-22.027,70.444,0,1,0,0,0,0,0,0,0,0
914,3,26,55.423808,53.986,49,16776960,16776704,284569,,6.427,-22.027,70.382,0,1,0,0,0,0,0,0,0,0
915,3,26,55.487328,54.049,54,0,0,284570,,6.427,-22.027,70.32,0,1,0,0,0,0,0,0,0,0
916,3,26,55.551,54.113,54,0,0,284571,,6.427,-22.027,70.258,0,1,0,0,0,0,0,0,0,0
917,3,26,55.614568,54.177,54,0,0,284572,,6.427,-22.027,70.195,0,1,0,0,0,0,0,0,0,0
918,3,26,55.678096,54.24,54,0,0,284573,,6.427,-22.027,70.133,0,1,0,0,0,0,0,0,0,0
919,3,26,55.741712,54.304,54,0,0,284574,,6.427,-22.027,70.07,0,1,0,0,0,0,0,0,0,0
920,3,26,55.805232,54.367,54,0,0,284575,,6.427,-22.027,70.008,0,1,0,0,0,0,0,0,0,0
921,3,26,55.868752,54.431,54,0,0,284576,,6.427,-22.027,69.944,0,1,0,0,0,0,0,0,0,0
922,3,26,55.9324,54.494,54,0,0,284577,,6.427,-22.027,69.881,0,1,0,0,0,0,0,0,0,0
923,3,26,55.995992,54.558,54,0,0,284578,,6.427,-22.027,69.817,0,1,0,0,0,0,0,0,0,0
924,3,26,56.059512,54.621,54,0,0,284579,,6.427,-22.027,69.754,0,1,0,0,0,0,0,0,0,0
925,3,26,56.12304,54.685,54,0,0,284580,,6.427,-22.027,69.69,0,1,0,0,0,0,0,0,0,0
926,3,26,56.187008,54.749,54,0,0,284581,,6.427,-22.027,69.626,0,1,0,0,0,0,0,0,0,0
927,3,26,56.250976,54.813,54,0,0,284582,,6.427,-22.027,69.562,0,1,0,0,0,0,0,0,0,0
928,3,26,56.3146,54.877,54,0,0,284583,,6.427,-22.027,69.497,0,1,0,0,0,0,0,0,0,0
929,3,26,56.37812,54.94,54,0,0,284584,,6.427,-22.028,69.433,0,1,0,0,0,0,0,0,0,0
930,3,26,56.44164,55.004,54,0,0,284585,,6.427,-22.028,69.369,0,1,0,0,0,0,0,0,0,0
931,3,26,56.50516,55.067,54,0,0,284586,,6.427,-22.028,69.305,0,1,0,0,0,0,0,0,0,0
932,3,26,56.56876,55.131,54,0,0,284587,,6.427,-22.028,69.24,0,1,0,0,0,0,0,0,0,0
933,3,26,56.6322,55.194,54,0,0,284588,,6.427,-22.028,69.176,0,1,0,0,0,0,0,0,0,0
934,3,26,56.6958,55.258,54,0,0,284589,,6.427,-22.028,69.112,0,1,0,0,0,0,0,0,0,0
935,3,26,56.75944,55.321,54,0,0,284590,,6.427,-22.028,69.048,0,1,0,0,0,0,0,0,0,0
936,3,26,56.823232,55.385,54,0,0,284591,,6.427,-22.028,68.983,0,1,0,0,0,0,0,0,0,0
937,3,26,56.887184,55.449,54,0,0,284592,,6.427,-22.028,68.918,0,1,0,0,0,0,0,0,0,0
938,3,26,56.9508,55.513,54,0,0,284593,,6.427,-22.028,68.853,0,1,0,0,0,0,0,0,0,0
939,3,26,57.01432,55.576,54,0,0,284594,,6.427,-22.028,68.789,0,1,0,0,0,0,0,0,0,0
940,3,26,57.077904,55.64,54,0,0,284595,,6.427,-22.028,68.724,0,1,0,0,0,0,0,0,0,0
941,3,26,57.141464,55.703,54,0,0,284596,,6.427,-22.028,68.66,0,1,0,0,0,0,0,0,0,0
942,3,26,57.205064,55.767,54,0,0,284597,,6.427,-22.028,68.596,0,1,0,0,0,0,0,0,0,0
943,3,26,57.268512,55.83,54,0,0,284598,,6.427,-22.028,68.532,0,1,0,0,0,0,0,0,0,0
944,3,26,57.332024,55.894,54,0,0,284599,,6.427,-22.028,68.467,0,1,0,0,0,0,0,0,0,0
945,3,26,57.395696,55.958,54,0,0,284600,,6.427,-22.029,68.402,0,1,0,0,0,0,0,0,0,0
946,3,26,57.459504,56.021,54,0,0,284601,,6.427,-22.029,68.339,0,1,0,0,0,0,0,0,0,0
947,3,26,57.523456,56.085,54,0,0,284602,,6.427,-22.029,68.274,0,1,0,0,0,0,0,0,0,0
948,3,26,57.58692,56.149,54,0,0,284603,,6.427,-22.029,68.209,0,1,0,0,0,0,0,0,0,0
949,3,26,57.65028,56.212,54,0,0,284604,,6.427,-22.029,68.145,0,1,0,0,0,0,0,0,0,0
950,3,26,57.714112,56.276,54,0,0,284605,,6.427,-22.029,68.081,0,1,0,0,0,0,0,0,0,0
951,3,26,57.777904,56.34,54,0,0,284606,,6.427,-22.029,68.016,0,1,0,0,0,0,0,0,0,0
952,3,26,57.841368,56.403,54,0,0,284607,,6.427,-22.029,67.952,0,1,0,0,0,0,0,0,0,0
953,3,26,57.904728,56.466,54,0,0,284608,,6.427,-22.029,67.889,0,1,0,0,0,0,0,0,0,0
954,3,26,57.968656,56.53,54,0,0,284609,,6.427,-22.029,67.824,0,1,0,0,0,0,0,0,0,0
955,3,26,58.032352,56.594,54,0,0,284610,,6.427,-22.029,67.76,0,1,0,0,0,0,0,0,0,0
956,3,26,58.09568,56.657,54,0,0,284611,,6.427,-22.029,67.696,0,1,0,0,0,0,0,0,0,0
957,3,26,58.159064,56.721,54,0,0,284612,,6.427,-22.029,67.631,0,1,0,0,0,0,0,0,0,0
958,3,26,58.223328,56.785,54,0,0,284613,,6.427,-22.029,67.567,0,1,0,0,0,0,0,0,0,0
959,3,26,58.286792,56.849,54,0,0,284614,,6.427,-22.029,67.502,0,1,0,0,0,0,0,0,0,0
960,3,26,58.35016,56.912,54,0,0,284615,,6.427,-22.029,67.439,0,1,0,0,0,0,0,0,0,0
961,3,26,58.41376,56.975,54,0,0,284616,,6.427,-22.03,67.375,0,1,0,0,0,0,0,0,0,0
962,3,26,58.47788,57.04,54,0,0,284617,,6.427,-22.03,67.31,0,1,0,0,0,0,0,0,0,0
963,3,26,58.54124,57.103,54,0,0,284618,,6.427,-22.03,67.246,0,1,0,0,0,0,0,0,0,0
964,3,26,58.6046,57.166,54,0,0,284619,,6.427,-22.03,67.183,0,1,0,0,0,0,0,0,0,0
965,3,26,58.668424,57.23,54,0,0,284620,,6.427,-22.03,67.118,0,1,0,0,0,0,0,0,0,0
966,3,26,58.7322,57.294,54,0,0,284621,,6.427,-22.03,67.054,0,1,0,0,0,0,0,0,0,0
967,3,26,58.795528,57.357,54,0,0,284622,,6.427,-22.03,66.99,0,1,0,0,0,0,0,0,0,0
968,3,26,58.859704,57.421,54,0,0,284623,,6.427,-22.03,66.926,0,1,0,0,0,0,0,0,0,0
969,3,26,58.923208,57.485,54,0,0,284624,,6.427,-22.03,66.861,0,1,0,0,0,0,0,0,0,0
970,3,26,58.986568,57.548,54,0,0,284625,,6.427,-22.03,66.798,0,1,0,0,0,0,0,0,0,0
971,3,26,59.050136,57.612,54,0,0,284626,,6.427,-22.03,66.734,0,1,0,0,0,0,0,0,0,0
972,3,26,59.114288,57.676,54,0,0,284627,,6.427,-22.03,66.669,0,1,0,0,0,0,0,0,0,0
973,3,26,59.177656,57.739,54,0,0,284628,,6.427,-22.03,66.606,0,1,0,0,0,0,0,0,0,0
974,3,26,59.240952,57.803,54,0,0,284629,,6.427,-22.03,66.542,0,1,0,0,0,0,0,0,0,0
975,3,26,59.3043347,57.866,54,0,0,284630,,6.427,-22.03,66.478,0,1,0,0,0,0,0,0,0,0
976,3,26,59.36764,57.929,54,0,0,284631,,6.427,-22.03,66.415,0,1,0,0,0,0,0,0,0,0
977,3,26,59.431,57.993,54,0,0,284632,,6.427,-22.03,66.351,0,1,0,0,0,0,0,0,0,0
978,3,26,59.4936707,58.055,54,0,0,284633,,6.427,-22.031,66.288,0,1,0,0,0,0,0,0,0,0
979,3,26,59.5567601,58.118,54,0,0,284634,,6.427,-22.031,66.225,0,1,0,0,0,0,0,0,0,0
980,3,26,59.6192718,58.181,54,0,0,284635,,6.427,-22.031,66.162,0,1,0,0,0,0,0,0,0,0
981,3,26,59.6811492,58.243,54,0,0,284636,,6.427,-22.031,66.099,0,1,0,0,0,0,0,0,0,0
982,3,26,59.7437208,58.305,54,0,0,284637,,6.427,-22.031,66.037,0,1,0,0,0,0,0,0,0,0
983,3,26,59.8039608,58.366,54,0,0,284638,,6.427,-22.031,65.976,0,1,0,0,0,0,0,0,0,0
984,3,26,59.8635925,58.425,54,0,0,284639,,6.427,-22.031,65.917,0,1,0,0,0,0,0,0,0,0
985,3,26,59.9230248,58.485,54,0,0,284640,,6.427,-22.031,65.856,0,1,0,0,0,0,0,0,0,0
986,3,26,59.9818224,58.543,54,0,0,284641,,6.427,-22.031,65.798,0,1,0,0,0,0,0,0,0,0
987,3,26,60.0387744,58.6,54,0,0,284642,,6.427,-22.031,65.741,0,1,0,0,0,0,0,0,0,0
988,3,26,60.0950725,58.657,54,0,0,284643,,6.427,-22.031,65.684,0,1,0,0,0,0,0,0,0,0
989,3,26,60.1500396,58.712,54,0,0,284644,,6.427,-22.031,65.629,0,1,0,0,0,0,0,0,0,0
990,3,26,60.2038604,58.765,54,0,0,284645,,6.427,-22.031,65.576,0,1,0,0,0,0,0,0,0,0
991,3,26,60.256749,58.818,54,0,0,284646,,6.427,-22.031,65.522,0,1,0,0,0,0,0,0,0,0
992,3,26,60.308827,58.87,54,0,0,284647,,6.427,-22.031,65.47,0,1,0,0,0,0,0,0,0,0
993,3,26,60.3587821,58.92,54,0,0,284648,,6.427,-22.031,65.42,0,1,0,0,0,0,0,0,0,0
994,3,26,60.4079213,58.969,54,0,0,284649,,6.427,-22.031,65.371,0,1,0,0,0,0,0,0,0,0
995,3,26,60.4559095,59.017,54,0,0,284650,,6.427,-22.031,65.323,0,1,0,0,0,0,0,0,0,0
996,3,26,60.5024844,59.064,54,0,0,284651,,6.427,-22.031,65.276,0,1,0,0,0,0,0,0,0,0
997,3,26,60.5488264,59.11,54,0,0,284652,,6.427,-22.031,65.23,0,1,0,0,0,0,0,0,0,0
998,3,26,60.59272,59.154,54,0,0,284653,,6.427,-22.032,65.186,0,1,0,0,0,0,0,0,0,0
999,3,26,60.6355,59.197,54,0,0,284654,,6.427,-22.032,65.143,0,1,0,0,0,0,0,0,0,0
1000,3,26,60.6773764,59.239,54,0,0,284655,,6.427,-22.032,65.101,0,1,0,0,0,0,0,0,0,0
1001,3,26,60.71834,59.28,54,0,0,284656,,6.427,-22.032,65.06,0,1,0,0,0,0,0,0,0,0
1002,3,26,60.758405,59.32,54,0,0,284657,,6.427,-22.032,65.019,0,1,0,0,0,0,0,0,0,0
1003,3,26,60.796616,59.358,54,0,0,284658,,6.427,-22.032,64.981,0,1,0,0,0,0,0,0,0,0
1004,3,26,60.8338454,59.395,54,0,0,284659,,6.427,-22.032,64.944,0,1,0,0,0,0,0,0,0,0
1005,3,26,60.8705304,59.432,54,0,0,284660,,6.427,-22.032,64.907,0,1,0,0,0,0,0,0,0,0
1006,3,26,60.9068248,59.468,54,0,0,284661,,6.427,-22.032,64.871,0,1,0,0,0,0,0,0,0,0
1007,3,26,60.9420248,59.504,54,0,0,284662,,6.427,-22.032,64.835,0,1,0,0,0,0,0,0,0,0
1008,3,26,60.9762553,59.538,54,0,0,284663,,6.427,-22.032,64.801,0,1,0,0,0,0,0,0,0,0
1009,3,26,61.0100428,59.572,54,0,0,284664,,6.427,-22.032,64.767,0,1,0,0,0,0,0,0,0,0
1010,3,26,61.0435504,59.605,54,0,0,284665,,6.427,-22.032,64.734,0,1,0,0,0,0,0,0,0,0
1011,3,26,61.0767548,59.638,54,0,0,284666,,6.427,-22.032,64.701,0,1,0,0,0,0,0,0,0,0
1012,3,26,61.109604,59.671,54,0,0,284667,,6.427,-22.032,64.668,0,1,0,0,0,0,0,0,0,0
1013,3,26,61.1421416,59.704,54,0,0,284668,,6.427,-22.032,64.635,0,1,0,0,0,0,0,0,0,0
1014,3,26,61.174184,59.736,54,0,0,284669,,6.427,-22.032,64.603,0,1,0,0,0,0,0,0,0,0
1015,3,26,61.206008,59.767,54,0,0,284670,,6.427,-22.032,64.572,0,1,0,0,0,0,0,0,0,0
1016,3,26,61.237996,59.799,54,0,0,284671,,6.427,-22.032,64.54,0,1,0,0,0,0,0,0,0,0
1017,3,26,61.26972,59.831,54,0,0,284672,,6.427,-22.032,64.508,0,1,0,0,0,0,0,0,0,0
1018,3,26,61.30146,59.863,54,0,0,284673,,6.427,-22.032,64.476,0,1,0,0,0,0,0,0,0,0
1019,3,26,61.33316,59.895,54,0,0,284674,,6.427,-22.032,64.444,0,1,0,0,0,0,0,0,0,0
1020,3,26,61.36498,59.926,54,0,0,284675,,6.427,-22.032,64.413,0,1,0,0,0,0,0,0,0,0
1021,3,26,61.397148,59.959,54,0,0,284676,,6.427,-22.032,64.38,0,1,0,0,0,0,0,0,0,0
1022,3,26,61.428912,59.99,54,0,0,284677,,6.427,-22.032,64.349,0,1,0,0,0,0,0,0,0,0
1023,3,26,61.460612,60.022,54,0,0,284678,,6.427,-22.032,64.317,0,1,0,0,0,0,0,0,0,0
1024,3,26,61.492324,60.054,54,0,0,284679,,6.427,-22.032,64.285,0,1,0,0,0,0,0,0,0,0
1025,3,26,61.52408,60.086,54,0,0,284680,,6.427,-22.032,64.253,0,1,0,0,0,0,0,0,0,0
1026,3,26,61.55624,60.118,54,0,0,284681,,6.427,-22.032,64.221,0,1,0,0,0,0,0,0,0,0
1027,3,26,61.587972,60.149,54,0,0,284682,,6.427,-22.032,64.19,0,1,0,0,0,0,0,0,0,0
1028,3,26,61.619772,60.181,54,0,0,284683,,6.427,-22.032,64.158,0,1,0,0,0,0,0,0,0,0
1029,3,26,61.651532,60.213,54,0,0,284684,,6.427,-22.032,64.126,0,1,0,0,0,0,0,0,0,0
1030,3,26,61.683292,60.245,54,0,0,284685,,6.427,-22.032,64.094,0,1,0,0,0,0,0,0,0,0
1031,3,26,61.715104,60.277,54,0,0,284686,,6.427,-22.032,64.062,0,1,0,0,0,0,0,0,0,0
1032,3,26,61.7469,60.308,54,0,0,284687,,6.427,-22.033,64.031,0,1,0,0,0,0,0,0,0,0
1033,3,26,61.778672,60.34,54,0,0,284688,,6.427,-22.033,63.999,0,1,0,0,0,0,0,0,0,0
1034,3,26,61.810484,60.372,54,0,0,284689,,6.427,-22.033,63.967,0,1,0,0,0,0,0,0,0,0
1035,3,26,61.842304,60.404,54,0,0,284690,,6.427,-22.033,63.935,0,1,0,0,0,0,0,0,0,0
1036,3,26,61.874424,60.436,54,0,0,284691,,6.427,-22.033,63.903,0,1,0,0,0,0,0,0,0,0
1037,3,26,61.906176,60.468,54,0,0,284692,,6.427,-22.033,63.872,0,1,0,0,0,0,0,0,0,0
1038,3,26,61.937972,60.499,54,0,0,284693,,6.427,-22.033,63.841,0,1,0,0,0,0,0,0,0,0
1039,3,26,61.96972,60.531,54,0,0,284694,,6.427,-22.033,63.809,0,1,0,0,0,0,0,0,0,0
1040,3,26,62.001444,60.563,54,0,0,284695,,6.427,-22.033,63.777,0,1,0,0,0,0,0,0,0,0
1041,3,26,62.033256,60.595,54,0,0,284696,,6.427,-22.033,63.745,0,1,0,0,0,0,0,0,0,0
1042,3,26,62.065016,60.626,54,0,0,284697,,6.427,-22.033,63.714,0,1,0,0,0,0,0,0,0,0
1043,3,26,62.0968,60.658,54,0,0,284698,,6.427,-22.033,63.682,0,1,0,0,0,0,0,0,0,0
1044,3,26,62.128636,60.69,54,0,0,284699,,6.427,-22.033,63.65,0,1,0,0,0,0,0,0,0,0
1045,3,26,62.160424,60.722,54,0,0,284700,,6.427,-22.033,63.618,0,1,0,0,0,0,0,0,0,0
1046,3,26,62.192464,60.754,54,0,0,284701,,6.427,-22.033,63.586,0,1,0,0,0,0,0,0,0,0
1047,3,26,62.224132,60.785,54,0,0,284702,,6.427,-22.033,63.555,0,1,0,0,0,0,0,0,0,0
1048,3,26,62.255876,60.817,54,0,0,284703,,6.427,-22.033,63.523,0,1,0,0,0,0,0,0,0,0
1049,3,26,62.287636,60.849,54,0,0,284704,,6.427,-22.033,63.491,0,1,0,0,0,0,0,0,0,0
1050,3,26,62.319416,60.881,54,0,0,284705,,6.427,-22.033,63.459,0,1,0,0,0,0,0,0,0,0
1051,3,26,62.351464,60.913,54,0,0,284706,,6.427,-22.033,63.427,0,1,0,0,0,0,0,0,0,0
1052,3,26,62.383236,60.945,54,0,0,284707,,6.427,-22.033,63.395,0,1,0,0,0,0,0,0,0,0
1053,3,26,62.414932,60.976,54,0,0,284708,,6.427,-22.033,63.364,0,1,0,0,0,0,0,0,0,0
1054,3,26,62.44676,61.008,54,0,0,284709,,6.427,-22.033,63.333,0,1,0,0,0,0,0,0,0,0
1055,3,26,62.478744,61.04,54,0,0,284710,,6.427,-22.033,63.301,0,1,0,0,0,0,0,0,0,0
1056,3,26,62.510424,61.072,54,0,0,284711,,6.427,-22.033,63.269,0,1,0,0,0,0,0,0,0,0
1057,3,26,62.54236,61.104,54,0,0,284712,,6.427,-22.033,63.237,0,1,0,0,0,0,0,0,0,0
1058,3,26,62.574212,61.136,54,0,0,284713,,6.427,-22.033,63.205,0,1,0,0,0,0,0,0,0,0
1059,3,26,62.605868,61.167,54,0,0,284714,,6.427,-22.033,63.174,0,1,0,0,0,0,0,0,0,0
1060,3,26,62.6375699,61.199,54,0,0,284715,,6.427,-22.033,63.142,0,1,0,0,0,0,0,0,0,0
1061,3,26,62.6705462,61.232,54,0,0,284716,,6.427,-22.033,63.109,0,1,0,0,0,0,0,0,0,0
1062,3,26,62.7030879,61.264,54,0,0,284717,,6.427,-22.033,63.077,0,1,0,0,0,0,0,0,0,0
1063,3,26,62.735926,61.297,54,0,0,284718,,6.427,-22.033,63.044,0,1,0,0,0,0,0,0,0,0
1064,3,26,62.7695011,61.331,54,0,0,284719,,6.427,-22.033,63.01,0,1,0,0,0,0,0,0,0,0
1065,3,26,62.8039441,61.365,54,0,0,284720,,6.427,-22.033,62.976,0,1,0,0,0,0,0,0,0,0
1066,3,26,62.8387952,61.4,54,0,0,284721,,6.427,-22.033,62.942,0,1,0,0,0,0,0,0,0,0
1067,3,26,62.8741945,61.435,54,0,0,284722,,6.427,-22.033,62.907,0,1,0,0,0,0,0,0,0,0
1068,3,26,62.9104616,61.472,54,0,0,284723,,6.427,-22.033,62.87,0,1,0,0,0,0,0,0,0,0
1069,3,26,62.9475968,61.509,54,0,0,284724,,6.427,-22.033,62.833,0,1,0,0,0,0,0,0,0,0
1070,3,26,62.9855648,61.547,54,0,0,284725,,6.427,-22.034,62.795,0,1,0,0,0,0,0,0,0,0
1071,3,26,63.0244507,61.586,54,0,0,284726,,6.427,-22.034,62.756,0,1,0,0,0,0,0,0,0,0
1072,3,26,63.0647844,61.626,54,0,0,284727,,6.427,-22.034,62.716,0,1,0,0,0,0,0,0,0,0
1073,3,26,63.1062284,61.668,54,0,0,284728,,6.427,-22.034,62.674,0,1,0,0,0,0,0,0,0,0
1074,3,26,63.1486515,61.71,54,0,0,284729,,6.427,-22.034,62.633,0,1,0,0,0,0,0,0,0,0
1075,3,26,63.1923215,61.754,54,0,0,284730,,6.427,-22.034,62.589,0,1,0,0,0,0,0,0,0,0
1076,3,26,63.2374821,61.799,54,0,0,284731,,6.427,-22.034,62.544,0,1,0,0,0,0,0,0,0,0
1077,3,26,63.2832794,61.845,54,0,0,284732,,6.427,-22.034,62.498,0,1,0,0,0,0,0,0,0,0
1078,3,26,63.330435,61.892,54,0,0,284733,,6.427,-22.034,62.451,0,1,0,0,0,0,0,0,0,0
1079,3,26,63.3791774,61.94,54,0,0,284734,,6.427,-22.034,62.404,0,1,0,0,0,0,0,0,0,0
1080,3,26,63.4291994,61.99,54,0,0,284735,,6.427,-22.034,62.354,0,1,0,0,0,0,0,0,0,0
1081,3,26,63.4800224,62.041,54,0,0,284736,,6.427,-22.034,62.303,0,1,0,0,0,0,0,0,0,0
1082,3,26,63.5322078,62.093,54,0,0,284737,,6.427,-22.034,62.251,0,1,0,0,0,0,0,0,0,0
1083,3,26,63.5852725,62.147,54,0,0,284738,,6.427,-22.034,62.197,0,1,0,0,0,0,0,0,0,0
1084,3,26,63.6388453,62.2,54,0,0,284739,,6.427,-22.034,62.145,0,1,0,0,0,0,0,0,0,0
1085,3,26,63.6937003,62.255,54,0,0,284740,,6.426,-22.034,62.09,0,1,0,0,0,0,0,0,0,0
1086,3,26,63.749203,62.31,54,0,0,284741,,6.426,-22.034,62.035,0,1,0,0,0,0,0,0,0,0
1087,3,26,63.804741,62.366,54,0,0,284742,,6.426,-22.034,61.979,0,1,0,0,0,0,0,0,0,0
1088,3,26,63.8609448,62.422,54,0,0,284743,,6.426,-22.034,61.924,0,1,0,0,0,0,0,0,0,0
1089,3,26,63.9181977,62.479,54,0,0,284744,,6.426,-22.034,61.867,0,1,0,0,0,0,0,0,0,0
1090,3,26,63.9761597,62.537,54,0,0,284745,,6.426,-22.034,61.809,0,1,0,0,0,0,0,0,0,0
1091,3,26,64.0334776,62.595,54,0,0,284746,,6.426,-22.034,61.751,0,1,0,0,0,0,0,0,0,0
1092,3,26,64.0915506,62.653,54,0,0,284747,,6.426,-22.034,61.694,0,1,0,0,0,0,0,0,0,0
1093,3,26,64.1502428,62.711,54,0,0,284748,,6.426,-22.034,61.636,0,1,0,0,0,0,0,0,0,0
1094,3,26,64.2088914,62.77,54,0,0,284749,,6.426,-22.035,61.577,0,1,0,0,0,0,0,0,0,0
1095,3,26,64.2675734,62.829,54,0,0,284750,,6.426,-22.035,61.519,0,1,0,0,0,0,0,0,0,0
1096,3,26,64.3256617,62.887,54,0,0,284751,,6.426,-22.035,61.461,0,1,0,0,0,0,0,0,0,0
1097,3,26,64.3835872,62.945,54,0,0,284752,,6.426,-22.035,61.403,0,1,0,0,0,0,0,0,0,0
1098,3,26,64.4413232,63.002,54,0,0,284753,,6.426,-22.035,61.347,0,1,0,0,0,0,0,0,0,0
1099,3,26,64.498414,63.06,54,0,0,284754,,6.426,-22.035,61.289,0,1,0,0,0,0,0,0,0,0
1100,3,26,64.555214,63.116,54,0,0,284755,,6.426,-22.035,61.233,0,1,0,0,0,0,0,0,0,0
1101,3,26,64.6116519,63.173,54,0,0,284756,,6.426,-22.035,61.176,0,1,0,0,0,0,0,0,0,0
1102,3,26,64.6670766,63.228,54,0,0,284757,,6.426,-22.035,61.122,0,1,0,0,0,0,0,0,0,0
1103,3,26,64.7217152,63.283,54,0,0,284758,,6.426,-22.035,61.067,0,1,0,0,0,0,0,0,0,0
1104,3,26,64.7761658,63.337,54,0,0,284759,,6.426,-22.035,61.013,0,1,0,0,0,0,0,0,0,0
1105,3,26,64.8292365,63.39,54,0,0,284760,,6.426,-22.035,60.961,0,1,0,0,0,0,0,0,0,0
1106,3,26,64.8817452,63.443,54,0,0,284761,,6.426,-22.035,60.908,0,1,0,0,0,0,0,0,0,0
1107,3,26,64.9335168,63.495,54,0,0,284762,,6.426,-22.035,60.856,0,1,0,0,0,0,0,0,0,0
1108,3,26,64.984276,63.545,54,0,0,284763,,6.426,-22.035,60.807,0,1,0,0,0,0,0,0,0,0
1109,3,26,65.03338,63.594,54,0,0,284764,,6.426,-22.035,60.758,0,1,0,0,0,0,0,0,0,0
1110,3,26,65.080998,63.642,54,0,0,284765,,6.426,-22.035,60.71,0,1,0,0,0,0,0,0,0,0
1111,3,26,65.1277502,63.689,54,0,0,284766,,6.426,-22.035,60.663,0,1,0,0,0,0,0,0,0,0
1112,3,26,65.1731736,63.734,54,0,0,284767,,6.426,-22.035,60.619,0,1,0,0,0,0,0,0,0,0
1113,3,26,65.2172502,63.778,54,0,0,284768,,6.426,-22.035,60.575,0,1,0,0,0,0,0,0,0,0
1114,3,26,65.2605744,63.822,54,0,0,284769,,6.426,-22.035,60.531,0,1,0,0,0,0,0,0,0,0
1115,3,26,65.3018736,63.863,54,0,0,284770,,6.426,-22.035,60.491,0,1,0,0,0,0,0,0,0,0
1116,3,26,65.3413665,63.902,54,0,0,284771,,6.426,-22.035,60.452,0,1,0,0,0,0,0,0,0,0
1117,3,26,65.3798768,63.941,54,0,0,284772,,6.426,-22.035,60.413,0,1,0,0,0,0,0,0,0,0
1118,3,26,65.4177114,63.979,54,0,0,284773,,6.426,-22.035,60.375,0,1,0,0,0,0,0,0,0,0
1119,3,26,65.4545114,64.016,54,0,0,284774,,6.426,-22.035,60.338,0,1,0,0,0,0,0,0,0,0
1120,3,26,65.4895468,64.051,54,0,0,284775,,6.426,-22.036,60.304,0,1,0,0,0,0,0,0,0,0
1121,3,26,65.5233608,64.084,54,0,0,284776,,6.426,-22.036,60.271,0,1,0,0,0,0,0,0,0,0
